id,Age,Gender,Annual Income,Marital Status,Number of Dependents,Education Level,Occupation,Health Score,Location,Policy Type,Previous Claims,Vehicle Age,Credit Score,Insurance Duration,Policy Start Date,Customer Feedback,Smoking Status,Exercise Frequency,Property Type,Premium Amount
907474,21.0,Female,26017.0,Single,1.0,Master's,Unemployed,29.663935635464483,Rural,Comprehensive,0.0,16.0,441.0,6.0,2019-08-17 15:21:39.130190,Average,No,Monthly,House,427.0
1088951,50.0,Female,72996.0,Married,0.0,Master's,Unemployed,25.81832308107436,Rural,Comprehensive,0.0,17.0,615.0,6.0,2021-03-01 15:21:39.186212,Poor,Yes,Monthly,Condo,179.0
1166931,58.0,Female,1588.0,Single,0.0,PhD,Self-Employed,34.17782516681385,Urban,Basic,2.0,9.0,725.0,3.0,2023-08-12 15:21:39.148733,Good,No,Rarely,House,1360.0
413040,38.0,Male,41410.0,Divorced,3.0,Bachelor's,Employed,43.628639017340745,Rural,Comprehensive,1.0,8.0,790.0,7.0,2021-04-22 15:21:39.228521,Poor,Yes,Daily,Apartment,1584.0
690367,28.0,Male,21769.0,Single,4.0,PhD,Unemployed,41.61267580917784,Rural,Basic,0.0,9.0,319.0,3.0,2021-01-04 15:21:39.237118,Average,Yes,Rarely,House,1090.0
392152,32.0,Female,62250.0,Married,0.0,Bachelor's,Self-Employed,,Suburban,Comprehensive,3.0,0.0,795.0,2.0,2022-11-03 15:21:39.274993,Average,Yes,Weekly,House,718.0
454817,56.0,Female,71563.0,Single,4.0,High School,,12.124721757263458,Urban,Comprehensive,,17.0,323.0,8.0,2020-07-31 15:21:39.283783,Average,Yes,Daily,Condo,714.0
120034,36.0,Male,2931.0,Married,1.0,Bachelor's,,15.69983224226475,Suburban,Basic,2.0,18.0,753.0,4.0,2022-11-20 15:21:39.207847,Average,No,Rarely,Condo,1181.0
1123502,41.0,Female,7642.0,,4.0,Bachelor's,Employed,3.891423710353918,Rural,Premium,,13.0,526.0,5.0,2023-05-26 15:21:39.236064,Good,Yes,Monthly,Condo,4910.0
649365,46.0,Male,30343.0,Married,1.0,Bachelor's,Employed,20.64502341553735,Urban,Basic,2.0,7.0,617.0,1.0,2021-04-17 15:21:39.109552,Average,No,Weekly,Condo,57.0
194775,21.0,Male,31003.0,Married,4.0,PhD,,40.63636671378847,Urban,Premium,1.0,4.0,751.0,7.0,2023-09-30 15:21:39.106582,Average,No,Rarely,House,1215.0
257903,51.0,Male,39259.0,Married,2.0,Master's,,28.719287956603,Rural,Premium,1.0,3.0,693.0,7.0,2019-09-27 15:21:39.219432,Good,No,Monthly,Condo,4569.0
93411,40.0,Female,1238.0,Single,4.0,PhD,Self-Employed,25.92828397200236,Rural,Premium,0.0,17.0,692.0,9.0,2019-08-24 15:21:39.134960,Average,No,Monthly,Condo,587.0
758661,19.0,Male,23248.0,Divorced,2.0,Bachelor's,Employed,47.98994706750449,Rural,Premium,1.0,9.0,744.0,7.0,2023-04-19 15:21:39.166062,Poor,Yes,Daily,House,1206.0
716111,26.0,Male,75767.0,Married,0.0,PhD,,10.054948655207884,Suburban,Basic,0.0,9.0,397.0,5.0,2020-06-27 15:21:39.190215,Average,No,Weekly,Condo,1415.0
457476,56.0,Male,50906.0,Divorced,1.0,Master's,Employed,32.69396897504496,Suburban,Basic,0.0,19.0,330.0,1.0,2022-07-09 15:21:39.226954,Poor,Yes,Weekly,House,479.0
695426,,Male,2476.0,Divorced,2.0,PhD,Employed,40.14862653449205,Suburban,Premium,3.0,19.0,,9.0,2023-12-10 15:21:39.206847,Average,Yes,Rarely,House,818.0
511381,48.0,Female,51763.0,Single,3.0,PhD,Employed,49.28650929530248,Suburban,Comprehensive,,13.0,,4.0,2021-08-29 15:21:39.134960,Average,Yes,Monthly,Apartment,189.0
226452,58.0,Male,11212.0,Married,1.0,High School,Self-Employed,41.924553470659326,Urban,Basic,1.0,13.0,,1.0,2023-06-02 15:21:39.134960,Good,No,Monthly,House,1180.0
779779,26.0,Male,35329.0,Married,0.0,Master's,Employed,17.938219254487674,Urban,Basic,2.0,1.0,354.0,2.0,2024-03-29 15:21:39.243673,Good,Yes,Weekly,Condo,1183.0
546093,37.0,Female,13744.0,Single,4.0,Bachelor's,Self-Employed,12.898981963892508,Suburban,Premium,1.0,8.0,336.0,3.0,2021-10-27 15:21:39.155231,Poor,Yes,Monthly,House,745.0
103730,60.0,Male,3859.0,Divorced,0.0,High School,Self-Employed,20.273086118879068,Suburban,Basic,1.0,9.0,468.0,6.0,2021-09-19 15:21:39.108562,Poor,Yes,Rarely,House,893.0
639932,57.0,Female,30751.0,Divorced,0.0,Master's,Unemployed,12.789417691935508,Suburban,Comprehensive,,12.0,,8.0,2019-10-18 15:21:39.283783,Good,No,Daily,Apartment,23.0
657364,63.0,Female,46217.0,Married,4.0,Bachelor's,,27.56980443191004,Rural,Comprehensive,1.0,3.0,688.0,7.0,2022-07-10 15:21:39.223901,Average,No,Weekly,Apartment,797.0
356722,45.0,Female,20276.0,Single,,PhD,Employed,,Rural,Premium,5.0,15.0,442.0,6.0,2023-12-05 15:21:39.125660,Poor,Yes,Rarely,Apartment,1465.0
1132332,40.0,Female,35754.0,Married,,Bachelor's,Unemployed,43.6459572333516,Rural,Premium,0.0,19.0,602.0,9.0,2019-12-08 15:21:39.132191,Poor,Yes,Rarely,Apartment,1607.0
767344,45.0,Male,19626.0,Married,2.0,Master's,Unemployed,18.81819170536608,Rural,Basic,0.0,4.0,314.0,4.0,2022-03-31 15:21:39.268507,Poor,No,Daily,Apartment,726.0
1110728,38.0,Female,114942.0,Single,4.0,Bachelor's,Unemployed,22.14173334441898,Rural,Basic,,15.0,434.0,9.0,2019-11-18 15:21:39.237118,Poor,Yes,Daily,Condo,2320.0
380529,,Female,135985.0,Single,4.0,High School,,11.659542066721992,Urban,Basic,2.0,13.0,406.0,3.0,2020-07-07 15:21:39.134960,Poor,Yes,Weekly,House,452.0
669833,39.0,Male,12052.0,Married,3.0,Master's,Unemployed,24.76668922295516,Urban,Comprehensive,2.0,8.0,719.0,4.0,2022-03-16 15:21:39.169102,Poor,No,Daily,Condo,278.0
579023,52.0,Female,3531.0,Divorced,0.0,Master's,Employed,20.39233951377453,Urban,Premium,2.0,17.0,534.0,8.0,2022-10-04 15:21:39.237118,Poor,Yes,Rarely,Apartment,1036.0
1041760,64.0,Female,63351.0,Single,,Master's,,48.95942508626501,Suburban,Premium,0.0,9.0,540.0,6.0,2021-08-08 15:21:39.092127,Good,Yes,Monthly,Apartment,275.0
452302,33.0,Female,43866.0,Single,1.0,Bachelor's,Self-Employed,13.004570769739926,Suburban,Premium,,12.0,456.0,7.0,2023-07-31 15:21:39.256696,Average,No,Monthly,Condo,1192.0
1006238,49.0,Male,35178.0,Divorced,4.0,High School,Unemployed,32.395551069007105,Rural,Comprehensive,3.0,14.0,361.0,1.0,2019-10-13 15:21:39.155231,Poor,No,Daily,Apartment,2260.0
828812,44.0,Female,622.0,Married,4.0,PhD,,23.47112531246271,Suburban,Basic,,10.0,498.0,1.0,2020-10-13 15:21:39.155231,Poor,No,Daily,House,40.0
391893,27.0,Female,61439.0,Divorced,3.0,Master's,Employed,50.59510283008033,Rural,Basic,1.0,10.0,446.0,5.0,2020-01-14 15:21:39.186212,Good,Yes,Rarely,Apartment,1592.0
263028,31.0,Female,35900.0,Married,0.0,Bachelor's,Unemployed,23.793355451574875,Urban,Basic,1.0,15.0,774.0,4.0,2021-01-06 15:21:39.173834,Average,No,Monthly,House,176.0
85418,59.0,Female,29460.0,Married,4.0,High School,Employed,18.994079594196965,Suburban,Comprehensive,0.0,7.0,535.0,5.0,2023-10-10 15:21:39.200452,Good,Yes,Rarely,House,371.0
891266,55.0,Female,,Single,2.0,Master's,Unemployed,22.71925824767944,Rural,Basic,1.0,1.0,350.0,2.0,2023-06-20 15:21:39.094752,Poor,Yes,Rarely,House,689.0
113217,37.0,Female,6077.0,Single,2.0,PhD,Self-Employed,22.08525326739014,Rural,Premium,,1.0,587.0,3.0,2021-12-27 15:21:39.155231,Poor,Yes,Weekly,Condo,837.0
891654,48.0,Male,18703.0,Single,2.0,PhD,Self-Employed,34.06962933430742,Rural,Premium,1.0,14.0,476.0,3.0,2023-10-31 15:21:39.237118,Poor,No,Weekly,Apartment,852.0
531882,,Female,17119.0,Married,0.0,PhD,,25.83910441923457,Rural,Premium,2.0,3.0,651.0,1.0,2022-08-26 15:21:39.237118,Average,Yes,Rarely,House,1428.0
440826,62.0,Female,17109.0,Married,2.0,Bachelor's,Employed,15.09540975421191,Urban,Comprehensive,0.0,15.0,571.0,5.0,2021-05-12 15:21:39.081504,Average,No,Monthly,Apartment,1142.0
778498,48.0,Female,59356.0,Married,4.0,Bachelor's,Self-Employed,26.752543249176043,Suburban,Basic,1.0,2.0,346.0,3.0,2023-08-05 15:21:39.089116,Poor,Yes,Monthly,Condo,1147.0
742156,39.0,Male,5425.0,Divorced,0.0,High School,,15.037319031447488,Rural,Premium,1.0,6.0,494.0,5.0,2021-09-05 15:21:39.122134,Average,No,Monthly,House,2965.0
825912,,Male,73701.0,Single,4.0,High School,Self-Employed,46.55463432887908,Rural,Basic,3.0,0.0,,9.0,2021-11-07 15:21:39.274993,Good,No,Daily,House,2960.0
1136478,24.0,Male,64895.0,Married,,PhD,Employed,20.364033655799933,Suburban,Premium,2.0,16.0,415.0,9.0,2022-12-15 15:21:39.114118,Poor,No,Weekly,House,612.0
641828,38.0,Female,9894.0,Divorced,1.0,PhD,Self-Employed,48.91427712431323,Suburban,Basic,0.0,3.0,513.0,6.0,2021-05-24 15:21:39.193945,Good,Yes,Rarely,Apartment,2168.0
88230,35.0,Male,23755.0,Divorced,0.0,PhD,Self-Employed,15.995904058238269,Urban,Premium,3.0,17.0,436.0,3.0,2023-01-16 15:21:39.237118,Average,Yes,Rarely,Apartment,513.0
199622,34.0,Male,44691.0,Single,1.0,Bachelor's,Employed,36.00192343169868,Suburban,Basic,,5.0,545.0,5.0,2022-10-24 15:21:39.086123,Average,Yes,Weekly,House,568.0
405097,27.0,Female,35484.0,Single,,Bachelor's,,9.171320333374254,Suburban,Premium,0.0,16.0,819.0,6.0,2021-10-02 15:21:39.143708,Good,Yes,Weekly,Condo,1043.0
218344,40.0,Male,935.0,Single,1.0,Bachelor's,Unemployed,15.95560586787804,Suburban,Premium,,4.0,639.0,1.0,2021-02-04 15:21:39.182597,Good,No,Rarely,Condo,49.0
328522,25.0,Male,81892.0,Divorced,1.0,High School,Self-Employed,21.70559693735496,Rural,Basic,,14.0,449.0,6.0,2022-02-04 15:21:39.096739,,No,Weekly,Apartment,1019.0
534280,59.0,Male,38784.0,Divorced,4.0,Master's,Employed,45.8475064996348,Rural,Comprehensive,0.0,2.0,554.0,3.0,2021-08-11 15:21:39.155231,Poor,No,Rarely,Condo,2096.0
744841,24.0,Male,2747.0,Married,2.0,Bachelor's,Self-Employed,39.81001351248293,Suburban,Comprehensive,0.0,9.0,532.0,9.0,2019-08-29 15:21:39.172097,Poor,No,Rarely,Apartment,1314.0
404219,58.0,Female,48905.0,Divorced,,Master's,Self-Employed,44.63601734349221,Suburban,Comprehensive,1.0,4.0,362.0,5.0,2022-03-08 15:21:39.155231,Poor,No,Weekly,House,911.0
175239,63.0,Male,65840.0,Married,0.0,Master's,,21.39782854325296,Rural,Basic,,15.0,,4.0,2019-10-02 15:21:39.194829,Poor,Yes,Daily,Apartment,379.0
870478,29.0,Female,914.0,Married,,High School,Self-Employed,33.557799996936744,Rural,Basic,2.0,8.0,492.0,8.0,2022-11-18 15:21:39.237118,Poor,No,Monthly,Condo,848.0
109289,31.0,Female,54588.0,Married,0.0,Master's,Unemployed,18.71165862500696,Suburban,Basic,2.0,13.0,552.0,9.0,2020-02-01 15:21:39.282785,Good,No,Rarely,Condo,102.0
201424,43.0,Female,122979.0,Married,1.0,Bachelor's,Employed,16.929601285541615,Suburban,Comprehensive,1.0,0.0,661.0,8.0,2024-04-01 15:21:39.204790,,Yes,Monthly,Apartment,237.0
1126492,47.0,Male,29483.0,Divorced,4.0,Bachelor's,Employed,29.71580867008222,Rural,Comprehensive,0.0,16.0,694.0,3.0,2021-09-04 15:21:39.134960,Average,No,Weekly,House,632.0
906885,19.0,Male,29350.0,Divorced,1.0,PhD,Unemployed,7.749457928435949,Rural,Basic,2.0,8.0,807.0,4.0,2023-12-22 15:21:39.204790,Good,Yes,Weekly,House,835.0
1004969,42.0,Female,10063.0,Single,2.0,Master's,Unemployed,50.73962087619645,Rural,Premium,2.0,4.0,476.0,9.0,2021-03-28 15:21:39.191219,Average,No,Weekly,Apartment,597.0
1040882,51.0,Female,34405.0,Divorced,0.0,PhD,Unemployed,45.16139039817436,Suburban,Comprehensive,2.0,3.0,,9.0,2020-06-03 15:21:39.149731,Average,Yes,Weekly,Apartment,1233.0
781471,28.0,Male,35008.0,Married,3.0,High School,Employed,21.83853195308452,Urban,Premium,0.0,8.0,387.0,3.0,2020-09-12 15:21:39.134960,Average,Yes,Monthly,Apartment,937.0
131806,22.0,Female,16641.0,Married,4.0,Bachelor's,,42.47972858172453,Suburban,Premium,3.0,14.0,837.0,6.0,2020-05-26 15:21:39.274993,Average,No,Rarely,Apartment,648.0
710506,34.0,Female,3142.0,Single,2.0,High School,Self-Employed,9.47014735109049,Urban,Basic,0.0,10.0,438.0,1.0,2020-08-16 15:21:39.134960,Average,Yes,Rarely,Apartment,2196.0
1128416,31.0,Female,14096.0,Single,0.0,Master's,,21.816100894499503,Rural,Comprehensive,1.0,10.0,605.0,6.0,2022-06-27 15:21:39.226954,Poor,No,Daily,Apartment,643.0
685572,29.0,Female,,Married,1.0,PhD,Unemployed,22.966197002117635,Suburban,Basic,2.0,17.0,790.0,1.0,2021-03-27 15:21:39.144722,Poor,No,Weekly,Condo,3440.0
689689,56.0,Female,11544.0,Divorced,1.0,High School,Employed,14.326216036973596,Rural,Basic,1.0,12.0,822.0,4.0,2023-11-21 15:21:39.289099,Poor,No,Monthly,Condo,131.0
588615,32.0,Male,146829.0,Divorced,,PhD,Employed,21.71573602180224,Suburban,Premium,0.0,17.0,342.0,4.0,2021-03-02 15:21:39.244069,Good,Yes,Weekly,House,1753.0
782244,54.0,Female,5094.0,Divorced,4.0,High School,,21.34019631725167,Urban,Premium,0.0,8.0,697.0,1.0,2020-10-07 15:21:39.155231,,No,Daily,Apartment,632.0
1028046,52.0,Male,,Divorced,,PhD,Unemployed,6.471544366362147,Urban,Basic,0.0,15.0,353.0,4.0,2020-12-04 15:21:39.134960,,No,Rarely,House,1264.0
1075915,52.0,Female,16094.0,Married,4.0,High School,Self-Employed,46.91916817138957,Urban,Comprehensive,1.0,10.0,614.0,1.0,2023-09-21 15:21:39.273973,Poor,Yes,Rarely,House,1215.0
25283,55.0,Male,80785.0,Divorced,0.0,Bachelor's,Self-Employed,9.064871378290448,Suburban,Premium,0.0,4.0,430.0,2.0,2023-09-02 15:21:39.180553,Average,No,Rarely,House,655.0
1014534,52.0,Male,5710.0,Divorced,0.0,High School,Unemployed,,Rural,Comprehensive,,8.0,804.0,7.0,2019-11-06 15:21:39.237118,Average,Yes,Daily,Apartment,713.0
154335,46.0,Female,16983.0,Single,2.0,High School,Unemployed,32.54785510514976,Rural,Comprehensive,3.0,19.0,602.0,3.0,2020-04-15 15:21:39.204790,Poor,No,Daily,Apartment,1150.0
84113,52.0,Male,33221.0,Divorced,3.0,PhD,,18.82005979116725,Suburban,Comprehensive,,10.0,390.0,3.0,2021-09-29 15:21:39.177724,Good,Yes,Monthly,Condo,581.0
945888,57.0,Male,12673.0,Married,2.0,Bachelor's,Employed,16.959262018647436,Urban,Premium,,3.0,776.0,1.0,2024-05-19 15:21:39.176717,Poor,No,Weekly,Apartment,841.0
529838,28.0,Male,138869.0,Single,,Master's,Employed,,Urban,Premium,0.0,12.0,820.0,4.0,2022-03-27 15:21:39.155231,Average,Yes,Daily,Condo,2398.0
854755,60.0,Female,30382.0,Divorced,3.0,Master's,Employed,15.465801513537066,Rural,Premium,2.0,3.0,492.0,4.0,2023-03-13 15:21:39.134960,Average,No,Rarely,House,710.0
692067,38.0,Male,91071.0,Single,4.0,PhD,Self-Employed,8.846507405453888,Urban,Premium,2.0,8.0,790.0,5.0,2024-07-02 15:21:39.269494,Average,No,Rarely,House,1854.0
578681,32.0,Female,1139.0,Single,0.0,PhD,,11.41094329322702,Rural,Premium,0.0,0.0,629.0,2.0,2022-05-22 15:21:39.209847,Good,No,Weekly,House,2828.0
398415,55.0,Female,45476.0,Divorced,3.0,High School,,29.944607135083327,Urban,Basic,1.0,17.0,416.0,4.0,2024-01-04 15:21:39.155231,Poor,Yes,Rarely,Condo,3007.0
1150607,49.0,Male,,Single,4.0,Master's,Unemployed,12.33404828773535,Rural,Basic,2.0,9.0,301.0,6.0,2023-10-21 15:21:39.189223,Poor,Yes,Rarely,Condo,136.0
1192965,59.0,Male,2935.0,,,Master's,,49.37653644551357,Urban,Comprehensive,2.0,4.0,779.0,8.0,2023-03-10 15:21:39.231531,Average,No,Daily,Condo,1521.0
708103,35.0,Female,20231.0,Single,2.0,PhD,Self-Employed,25.929349847623783,Suburban,Premium,,7.0,429.0,4.0,2022-10-22 15:21:39.225916,Poor,No,Rarely,Condo,1097.0
1008979,46.0,Female,67811.0,Divorced,1.0,Master's,Employed,25.974197878061805,Urban,Basic,0.0,18.0,304.0,6.0,2020-06-14 15:21:39.265513,Poor,No,Weekly,Condo,1436.0
324772,55.0,Female,14317.0,Married,1.0,PhD,Employed,26.96615000208935,Suburban,Premium,2.0,16.0,341.0,2.0,2023-11-25 15:21:39.134960,Average,No,Monthly,Apartment,830.0
109378,53.0,Female,28171.0,Single,3.0,High School,,3.079993241822466,Rural,Basic,,2.0,847.0,7.0,2024-08-03 15:21:39.128175,Average,Yes,Monthly,Apartment,2844.0
997295,30.0,Female,8881.0,Married,0.0,High School,Unemployed,11.935398265766503,Suburban,Comprehensive,0.0,12.0,594.0,4.0,2021-12-12 15:21:39.155231,Average,Yes,Daily,Condo,3036.0
11779,61.0,Male,1380.0,Divorced,0.0,PhD,Unemployed,20.039456796316543,Urban,Premium,2.0,6.0,551.0,2.0,2022-02-04 15:21:39.148733,Average,Yes,Daily,Condo,537.0
623763,54.0,Male,143418.0,Married,4.0,PhD,,27.93720373379892,Suburban,Comprehensive,0.0,4.0,753.0,1.0,2023-06-25 15:21:39.168099,Average,Yes,Rarely,House,49.0
716627,42.0,Female,45465.0,Divorced,0.0,High School,Unemployed,33.44108800113988,Rural,Comprehensive,2.0,2.0,716.0,3.0,2020-04-14 15:21:39.261856,Average,No,Monthly,Condo,857.0
387497,37.0,Male,21278.0,Married,3.0,Master's,Unemployed,22.71679534538341,Urban,Basic,1.0,14.0,689.0,8.0,2022-12-30 15:21:39.087123,Good,Yes,Weekly,House,983.0
946799,25.0,Female,71000.0,Married,4.0,High School,Unemployed,19.91242793028196,Suburban,Premium,2.0,17.0,447.0,5.0,2023-11-27 15:21:39.245086,Good,No,Monthly,Apartment,867.0
532544,55.0,Female,1223.0,Divorced,4.0,Master's,Self-Employed,17.413926998627016,Urban,Basic,,8.0,469.0,1.0,2022-02-17 15:21:39.155231,Poor,No,Monthly,House,1230.0
83569,,Female,9511.0,Married,1.0,High School,Employed,33.17232048928074,Urban,Premium,,19.0,334.0,6.0,2020-08-20 15:21:39.237118,,Yes,Rarely,House,2789.0
329998,42.0,Female,134070.0,Married,1.0,PhD,Unemployed,27.934128761347736,Suburban,Basic,1.0,1.0,441.0,6.0,2024-05-21 15:21:39.168099,Good,Yes,Rarely,Apartment,3568.0
146219,54.0,Female,49081.0,Married,1.0,Bachelor's,Employed,15.154833784982683,Rural,Comprehensive,2.0,1.0,326.0,3.0,2024-04-20 15:21:39.093681,Good,Yes,Monthly,Condo,23.0
1033081,53.0,Female,6741.0,Divorced,3.0,High School,Employed,3.3889690544861644,Rural,Comprehensive,1.0,19.0,379.0,7.0,2020-05-12 15:21:39.206847,Good,Yes,Daily,House,1571.0
774463,53.0,Male,42353.0,Divorced,1.0,Master's,Unemployed,27.843138879346984,Urban,Comprehensive,0.0,19.0,,4.0,2024-02-04 15:21:39.119168,Poor,Yes,Rarely,Condo,1561.0
6396,30.0,Male,25720.0,Single,3.0,Bachelor's,Self-Employed,24.67243000746114,Rural,Basic,,19.0,,5.0,2020-06-19 15:21:39.182597,Average,No,Weekly,House,1331.0
988887,21.0,Male,2540.0,Divorced,4.0,High School,Employed,12.948437026120176,Rural,Comprehensive,0.0,15.0,338.0,3.0,2021-10-10 15:21:39.247098,Poor,No,Daily,House,131.0
300727,54.0,Male,7093.0,Married,2.0,High School,,22.83938317313241,Suburban,Premium,0.0,10.0,627.0,3.0,2021-05-31 15:21:39.155231,Average,No,Weekly,Apartment,687.0
445122,61.0,Male,38119.0,Single,,Master's,,14.829486723339842,Urban,Comprehensive,,12.0,668.0,6.0,2022-05-29 15:21:39.228521,Poor,No,Daily,Apartment,962.0
466573,57.0,Male,9082.0,Divorced,3.0,High School,,17.430330871812576,Urban,Premium,,19.0,672.0,2.0,2022-02-26 15:21:39.170099,Poor,Yes,Daily,Apartment,1104.0
362749,53.0,Male,35424.0,Single,3.0,PhD,Unemployed,50.88131772166509,Rural,Premium,0.0,1.0,674.0,5.0,2023-12-15 15:21:39.085129,Good,No,Weekly,Condo,1436.0
1158611,63.0,Male,13086.0,Divorced,1.0,PhD,,31.917891594040533,Suburban,Comprehensive,3.0,15.0,561.0,6.0,2023-04-01 15:21:39.264504,,No,Weekly,House,1620.0
1082177,57.0,Female,24486.0,Divorced,0.0,Bachelor's,Unemployed,31.382215404815764,Urban,Premium,,18.0,552.0,5.0,2023-03-24 15:21:39.155231,Good,Yes,Rarely,Condo,1273.0
862340,50.0,Female,69089.0,Single,2.0,Bachelor's,Unemployed,10.938922037390894,Suburban,Comprehensive,1.0,2.0,554.0,1.0,2024-08-09 15:21:39.223901,Poor,No,Daily,House,229.0
1136192,34.0,Male,39649.0,Single,2.0,High School,,20.08670163967768,Rural,Basic,0.0,17.0,833.0,8.0,2022-08-09 15:21:39.155231,Good,Yes,Weekly,House,823.0
546947,31.0,Female,75769.0,Divorced,3.0,Bachelor's,Unemployed,20.822303042667617,Rural,Comprehensive,,15.0,,9.0,2021-03-25 15:21:39.285112,Poor,No,Monthly,Apartment,119.0
953525,47.0,Female,38528.0,Divorced,4.0,PhD,Unemployed,13.983105100064902,Suburban,Basic,,17.0,501.0,7.0,2021-12-01 15:21:39.134960,Average,No,Monthly,House,1401.0
660234,20.0,Female,26357.0,Married,2.0,PhD,,24.5517041254424,Suburban,Comprehensive,2.0,7.0,722.0,7.0,2022-02-05 15:21:39.123711,Poor,No,Daily,House,584.0
489330,63.0,Male,45318.0,Divorced,2.0,PhD,Unemployed,12.838668827845964,Urban,Comprehensive,0.0,19.0,614.0,3.0,2022-02-08 15:21:39.252145,Average,Yes,Monthly,Apartment,1310.0
147543,37.0,Female,5511.0,Married,4.0,Master's,,8.07287078076616,Urban,Comprehensive,1.0,10.0,816.0,7.0,2020-03-30 15:21:39.250151,Good,No,Weekly,House,1597.0
1162709,24.0,Female,50856.0,Single,3.0,Bachelor's,,23.91001049564621,Rural,Comprehensive,0.0,4.0,328.0,9.0,2023-09-23 15:21:39.256696,Average,No,Monthly,House,1060.0
914539,46.0,Female,29279.0,Single,2.0,Bachelor's,Unemployed,7.099024298326016,Urban,Basic,0.0,16.0,811.0,9.0,2020-04-30 15:21:39.223390,Good,Yes,Weekly,House,686.0
794911,45.0,Female,9094.0,Single,1.0,Bachelor's,Self-Employed,33.93521504483697,Rural,Comprehensive,2.0,8.0,434.0,4.0,2023-11-18 15:21:39.122134,Good,Yes,Daily,House,25.0
971973,39.0,Female,1266.0,Divorced,2.0,PhD,Employed,,Suburban,Basic,1.0,1.0,497.0,6.0,2023-01-22 15:21:39.155231,Good,Yes,Monthly,House,2769.0
834432,,Male,18368.0,Divorced,1.0,Bachelor's,Unemployed,18.547151135387043,Rural,Comprehensive,3.0,3.0,753.0,2.0,2022-05-06 15:21:39.121169,Average,Yes,Rarely,Condo,552.0
398424,64.0,Female,4315.0,Married,2.0,Bachelor's,Employed,21.391227625923698,Urban,Premium,1.0,4.0,433.0,8.0,2023-01-07 15:21:39.251142,Average,Yes,Daily,House,1843.0
1185050,24.0,Female,918.0,Single,1.0,Master's,Employed,,Rural,Basic,,8.0,467.0,5.0,2021-02-15 15:21:39.102694,Average,Yes,Daily,House,442.0
873072,24.0,Male,31446.0,Divorced,,Master's,Employed,17.938672732044417,Urban,Premium,,14.0,,9.0,2022-02-16 15:21:39.264504,Average,No,Daily,Apartment,131.0
689976,63.0,Male,4059.0,Divorced,2.0,Master's,Unemployed,28.31542767569844,Urban,Comprehensive,1.0,12.0,420.0,6.0,2020-10-30 15:21:39.190215,Good,No,Daily,House,724.0
1132557,51.0,Male,22047.0,Single,3.0,Master's,Self-Employed,44.61673530985902,Rural,Comprehensive,3.0,12.0,585.0,5.0,2023-04-05 15:21:39.122134,Good,Yes,Rarely,House,319.0
1168183,19.0,Male,5835.0,Single,2.0,High School,Self-Employed,26.95935884579596,Rural,Comprehensive,0.0,17.0,630.0,1.0,2023-07-12 15:21:39.098696,Good,Yes,Weekly,House,1714.0
579931,20.0,Male,12061.0,Married,2.0,Master's,Unemployed,35.257719588589865,Urban,Basic,2.0,17.0,532.0,5.0,2019-10-04 15:21:39.091080,Poor,No,Rarely,House,1740.0
967028,29.0,Female,83099.0,Married,4.0,High School,,,Rural,Basic,2.0,15.0,685.0,6.0,2023-06-10 15:21:39.198406,Poor,Yes,Weekly,Apartment,2599.0
1186884,48.0,Female,30861.0,Single,2.0,High School,,45.59961950241419,Rural,Basic,,13.0,477.0,9.0,2019-12-13 15:21:39.179186,Good,No,Weekly,Apartment,946.0
1158117,51.0,Female,52585.0,Divorced,4.0,High School,,6.979241527870235,Suburban,Premium,,9.0,573.0,3.0,2019-11-17 15:21:39.206847,Poor,Yes,Weekly,Condo,123.0
734791,27.0,Male,59474.0,Divorced,2.0,Master's,,29.388054078733155,Suburban,Comprehensive,,6.0,421.0,1.0,2023-11-14 15:21:39.194829,Poor,Yes,Daily,Condo,761.0
864229,58.0,Female,36303.0,Single,2.0,High School,,41.82698398509457,Urban,Basic,,6.0,833.0,9.0,2024-02-07 15:21:39.134960,,Yes,Weekly,House,1536.0
568344,49.0,Female,29090.0,Single,1.0,High School,Unemployed,6.806427660522661,Suburban,Premium,0.0,18.0,844.0,8.0,2020-04-29 15:21:39.166062,Poor,Yes,Daily,House,657.0
586628,54.0,Female,19941.0,Divorced,0.0,Bachelor's,Self-Employed,13.098689778102266,Suburban,Premium,,4.0,,3.0,2024-06-23 15:21:39.143708,Good,No,Daily,Condo,1058.0
